Width [m],Depth [m],Area [m2],Height [m],Orientation,WWR [%],SHD,Cooling[kWh],Heating[kWh],Lighting[kWh],EUI [kwh/m2],EffDepth[m],DA [%],UDI [%],CDA [%],SDA [Area%],img,threeD,Rating
4.5,10,45,4.2,90,0.6,0,2428.946725,5173.919003,241.088615,174.3100965,6.25,50,66.111111,65.555556,64.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,0,0.8,0,2267.429374,3819.308362,289.521596,141.6946518,6.75,55.555556,65.555556,73.333333,70,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,0,0.8,0,2526.27713,4106.401845,145.346896,150.6227971,9.75,66.111111,60,99.444444,88.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,0,0.8,0,2822.665206,4356.501235,102.210107,161.8083677,9.75,78.333333,55,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,135,0.8,0,1986.411988,4952.783299,478.655278,164.8411237,5.25,45,64.444444,57.222222,55,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,135,0.8,0,2130.841891,5472.149924,255.511926,174.6334165,6.25,50,76.111111,69.444444,65,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,135,0.8,0,2327.376319,5911.302454,178.66387,187.0520587,7.25,59.444444,72.222222,80,73.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,180,0.8,0,1730.429644,5081.922518,568.392198,164.0165413,5.25,42.777778,63.888889,55,53.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,180,0.8,0,1843.774543,5615.200383,345.355392,173.4295626,5.75,50,79.444444,66.666667,60.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,180,0.8,0,1961.701197,6112.129244,193.049918,183.7084524,9.75,56.666667,76.666667,79.444444,70.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,225,0.8,0,1965.203782,5046.324864,509.127027,167.1256816,5.25,44.444444,64.444444,56.111111,55,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,225,0.8,0,2134.917753,5549.100247,308.356619,177.6083249,6.25,50,76.111111,67.222222,62.78,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,225,0.8,0,2333.714132,6018.888377,183.283385,189.6863532,7.25,59.444444,73.333333,79.444444,71.11,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,270,0.8,0,2315.897295,4631.760162,434.452895,164.0468967,5.75,45.555556,71.666667,62.222222,58.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,270,0.8,0,2572.401569,5059.430752,255.64515,175.2772771,6.75,55,67.222222,75,69.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,270,0.8,0,2873.203148,5459.811862,144.723501,188.3941891,7.75,62.777778,60.555556,98.333333,81.11,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,315,0.8,0,2435.860546,4168.995226,363.838752,154.8598783,6.75,50,62.777778,68.333333,68.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,315,0.8,0,2735.415358,4480.149796,243.289126,165.7523173,7.75,60,56.111111,83.888889,81.11,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,315,0.8,0,3070.029039,4807.444351,138.905138,178.1417451,9.75,68.333333,50,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,45,0.8,0,2413.428568,4033.441816,234.455036,148.4738982,6.25,51.111111,63.333333,68.333333,65,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,45,0.8,0,2711.189331,4289.568709,143.977547,158.7719019,7.75,60,56.666667,82.777778,78.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,45,0.8,0,3043.223889,4570.487516,92.715317,171.2539272,9.75,69.444444,51.666667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,90,0.8,0,2288.094282,4495.98529,311.436321,157.678131,5.75,46.666667,62.777778,60,59.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,90,0.8,0,2535.309132,4853.711472,191.941661,168.4658281,6.75,55,62.222222,73.333333,68.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,90,0.8,0,2824.645326,5197.274905,131.461709,181.1862653,9.75,63.888889,56.666667,97.222222,82.22,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,0,0.4,3,1574.482482,4179.341838,767.010045,144.9074303,4.75,39.444444,44.444444,50,49.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,0,0.4,3,1611.193635,4512.249156,564.358781,148.6178127,5.25,41.666667,50,55,51.67,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,0,0.4,3,1712.843776,4784.988045,546.163112,156.5332207,5.25,45,57.222222,58.333333,55,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,135,0.4,3,1510.823336,4658.338689,929.657404,157.7515429,3.25,26.666667,49.444444,39.444444,35.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,135,0.4,3,1574.470237,5119.578867,795.435719,166.4329961,3.75,29.444444,50.555556,42.222222,39.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,135,0.4,3,1634.010132,5559.449538,677.507548,174.9103826,4.25,35,52.222222,45,42.78,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,180,0.4,3,1489.668857,4706.843218,1026.027921,160.5008888,3.25,25.555556,50.555556,36.666667,34.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,180,0.4,3,1523.99745,5178.54428,888.396202,168.6875096,3.75,28.333333,52.222222,40,37.22,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,180,0.4,3,1615.697366,5626.820441,839.899283,179.6092687,3.75,31.666667,55.555556,44.444444,40,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,225,0.4,3,1610.667565,4672.536734,1041.932398,162.7808155,3.25,26.111111,49.444444,38.333333,35,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,225,0.4,3,1662.055859,5115.103191,920.189264,171.0521848,3.75,29.444444,52.222222,42.222222,38.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,225,0.4,3,1750.792272,5543.335584,871.937444,181.4681178,4.25,33.888889,51.111111,45,40.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,270,0.4,3,1656.569571,4459.696789,990.867388,157.9363055,3.75,28.888889,40,42.222222,39.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,270,0.4,3,1773.123046,4889.925745,863.034157,167.2462877,4.25,31.666667,44.444444,45,43.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,270,0.4,3,1837.523557,5329.151802,688.952491,174.5695078,4.25,35.555556,44.444444,50,45,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,315,0.4,3,1690.216763,4299.355883,874.809323,152.5418215,4.25,32.222222,39.444444,45.555556,46.67,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,315,0.4,3,1788.542704,4672.5075,721.662012,159.615827,4.75,35,40.555556,50,50,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,315,0.4,3,1864.449231,4996.193557,650.605666,166.9166323,5.25,38.888889,40.555556,54.444444,53.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,45,0.4,3,1624.945461,4312.675227,674.145479,146.928137,4.25,34.444444,37.777778,45.555556,44.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,45,0.4,3,1719.488866,4638.997657,529.080987,153.0570558,4.75,37.777778,38.333333,49.444444,49.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,45,0.4,3,1791.828598,4983.49682,397.795118,159.4026786,5.25,40,42.222222,54.444444,52.22,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,90,0.4,3,1591.493619,4473.495537,736.43173,151.1426864,3.75,29.444444,38.333333,41.666667,39.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,90,0.4,3,1692.881113,4877.355521,594.649374,159.2196891,4.25,34.444444,42.222222,45.555556,43.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,90,0.4,3,1798.92137,5270.117638,498.214994,168.1612,4.25,35.555556,42.222222,50,45,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,0,0.6,3,1665.563093,4162.999207,462.185971,139.794406,5.75,49.444444,66.666667,61.111111,60,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,0,0.6,3,1794.981888,4398.254825,351.163087,145.4311067,6.75,53.888889,69.444444,70,66.11,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,0,0.6,3,1977.26729,4619.789827,249.725564,152.1507262,7.25,60,65.555556,78.888889,75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_10.0_RMH_4.2.json,0
4.5,10,45,3,135,0.6,3,1593.386868,4913.718761,608.204167,158.1179955,4.25,35.555556,52.777778,50,45.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.0.json,0
4.5,10,45,3.6,135,0.6,3,1748.803693,5366.855102,514.540438,169.559983,4.75,40,58.333333,55,50,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.6.json,0
4.5,10,45,4.2,135,0.6,3,1878.690778,5820.018758,380.404003,179.5358564,5.25,45,80,60,56.11,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_10.0_RMH_4.2.json,0
